,close_sma,trend_sma_slow,trend_ema_fast,trend_ema_slow,volatility_atr,momentum_rsi,volume_vpt
10122,0.029363264181701897,0.05835321386380671,0.059661568742841384,0.06605424299897504,0.5839133280194979,-0.5513830505917794,1.0234036623083185
10123,0.026647924607555426,0.05799945844207621,0.05375598837135444,0.06278129099652979,0.5974955913600692,-0.7381473917611885,0.31943655403491145
10124,0.025812435897920805,0.0585075794637755,0.04991727437700462,0.06030953795809018,0.6039731837473613,-0.5954076277689234,-0.7245710558198832
10125,0.017127528690460008,0.059118611319245715,0.04087755609583575,0.05522708836756309,0.8224219793832195,-1.056603559101902,-4.788581357510377
10126,0.006683913903483216,0.05936302380116165,0.03361466784606187,0.05070736871367096,0.743195856129089,-1.0069819446731183,-5.1443311818744135
10127,-0.0027153370381854934,0.05811073025891761,0.025924727326590097,0.045777432844091685,0.7063711059295363,-1.1230400069465147,-0.7557956133251614
10128,-0.013994438844366052,0.05600556490938483,0.01941785457934697,0.04121267740929642,0.6387501165276901,-1.1230400069465147,-0.97068160893553
10129,-0.01545654619927842,0.053657916215231256,0.014169441939155746,0.03711022013283792,0.5893841153044728,-1.0833581361580347,0.18777746362806372
10130,-0.02465110244935835,0.05027087062467037,0.005350046240505309,0.031199543841145653,0.6447132271881211,-1.424433735642825,-5.120239032790743
10131,-0.03551246074593462,0.045704211973781717,-0.004683979415031456,0.024486252717647292,0.7441588470539645,-1.5957388178717964,-11.008087530628794
10132,-0.04846254166182008,0.041008915106025605,-0.014461325747286244,0.01764940028011575,0.7991811442040585,-1.6772036982114173,-7.602800371858927
10133,-0.06057713217764488,0.03605634180453459,-0.021962254584328204,0.011691486739763949,0.8904204990994968,-1.544076951336458,-0.6363876447934694
10134,-0.0793714586882238,0.028402364647437423,-0.036803506325183775,0.002077341917067977,1.252618320339049,-2.0208106331324713,-16.096251416641216
10135,-0.10025868488131569,0.019910952425236213,-0.05322253936168637,-0.008687170443854024,1.3868945000279356,-2.1808881898573533,-23.44036504086196
